date,county,cases,deaths,new_cases,new_deaths,new_cases_week_avg,new_deaths_week_avg,aggregation
2020-06-01,Louisa,346,11,2,0,1.5714285714285714,0.5714285714285714,none
2020-06-01,Sioux,284,0,2,0,11,0,none
2020-06-01,Pottawattamie,270,8,6,0,7.857142857142857,0.14285714285714285,none
2020-06-01,Jasper,260,17,0,1,0.5714285714285714,0.14285714285714285,none
2020-06-01,Washington,190,8,1,0,0.8571428571428571,0,none
2020-06-01,Wright,181,0,12,0,8.285714285714286,0,none
2020-06-01,Warren,139,0,6,0,3.857142857142857,0,none
2020-06-01,Plymouth,134,2,1,0,2.4285714285714284,0.2857142857142857,none
2020-06-01,Allamakee,120,4,0,0,0.2857142857142857,0,none
2020-06-01,Story,117,1,1,0,3.142857142857143,0,none
2020-06-01,Mahaska,95,10,1,0,1.4285714285714286,0.42857142857142855,none
2020-06-01,Poweshiek,90,8,0,0,0.2857142857142857,0,none
2020-06-01,Henry,72,1,1,0,1.2857142857142858,0,none
2020-06-01,Bremer,69,6,0,0,0.2857142857142857,0,none
2020-06-01,Des Moines,66,1,1,0,1.4285714285714286,0,none
2020-06-01,Boone,65,0,3,0,1.4285714285714286,0,none
2020-06-01,Clinton,64,1,0,0,0.5714285714285714,0,none
2020-06-01,Clarke,58,0,3,0,3.4285714285714284,0,none
2020-06-01,Taylor,56,0,0,0,2.4285714285714284,0,none
2020-06-01,Guthrie,53,3,2,0,1.4285714285714286,0,none
2020-06-01,Cedar,49,1,1,0,0.42857142857142855,0,none
2020-06-01,Hamilton,44,0,7,0,2.7142857142857144,0,none
2020-06-01,Benton,43,1,0,0,0.8571428571428571,0,none
2020-06-01,Webster,42,1,1,0,2.142857142857143,0,none
2020-06-01,Monroe,38,5,0,0,0.7142857142857143,0.14285714285714285,none
2020-06-01,Jones,37,0,1,0,0.14285714285714285,0,none
2020-06-01,Shelby,37,0,0,0,0.8571428571428571,0,none
2020-06-01,Clayton,34,3,0,0,0.5714285714285714,0,none
2020-06-01,Osceola,34,0,1,0,0.42857142857142855,0,none
2020-06-01,Buchanan,33,0,0,0,0.2857142857142857,0,none
2020-06-01,Iowa,33,0,0,0,0,0,none
2020-06-01,Marion,32,0,0,0,0.2857142857142857,0,none
2020-06-01,O'Brien,32,0,1,0,1.1428571428571428,0,none
2020-06-01,Cherokee,31,0,0,0,1.8571428571428572,0,none
2020-06-01,Jefferson,30,0,1,0,1.7142857142857142,0,none
2020-06-01,Cerro Gordo,29,1,0,0,1,0,none
2020-06-01,Madison,29,2,0,0,0.7142857142857143,0.14285714285714285,none
2020-06-01,Fayette,27,0,0,0,0.14285714285714285,0,none
2020-06-01,Lee,27,0,0,0,0.7142857142857143,0,none
2020-06-01,Monona,25,0,0,0,0.14285714285714285,0,none
2020-06-01,Davis,24,0,2,0,0.5714285714285714,0,none
2020-06-01,Harrison,24,0,1,0,0.7142857142857143,0,none
2020-06-01,Lyon,24,0,0,0,0.7142857142857143,0,none
2020-06-01,Winneshiek,24,0,0,0,0.14285714285714285,0,none
2020-06-01,Dickinson,23,0,2,0,2,0,none
2020-06-01,Sac,20,0,1,0,1,0,none
2020-06-01,Floyd,19,1,0,0,0.14285714285714285,0,none
2020-06-01,Grundy,19,0,0,0,0,0,none
2020-06-01,Mills,19,0,0,0,0.42857142857142855,0,none
2020-06-01,Clay,18,0,2,0,1.1428571428571428,0,none
2020-06-01,Humboldt,18,1,0,1,0.7142857142857143,0.14285714285714285,none
2020-06-01,Delaware,17,1,2,1,0.2857142857142857,0.14285714285714285,none
2020-06-01,Emmet,17,0,2,0,1.4285714285714286,0,none
2020-06-01,Hardin,17,0,0,0,0.5714285714285714,0,none
2020-06-01,Lucas,17,1,0,1,1.5714285714285714,0.14285714285714285,none
2020-06-01,Butler,16,1,0,0,0.14285714285714285,0.14285714285714285,none
2020-06-01,Hancock,16,0,0,0,0.42857142857142855,0,none
2020-06-01,Appanoose,14,3,0,0,0.2857142857142857,0,none
2020-06-01,Ida,14,0,0,0,0.14285714285714285,0,none
2020-06-01,Keokuk,14,0,0,0,0,0,none
2020-06-01,Page,14,0,1,0,0.5714285714285714,0,none
2020-06-01,Franklin,13,0,0,0,0.7142857142857143,0,none
2020-06-01,Greene,13,0,0,0,0,0,none
2020-06-01,Pocahontas,13,0,1,0,1.2857142857142858,0,none
2020-06-01,Audubon,12,1,0,0,0,0,none
2020-06-01,Carroll,12,0,1,0,0.42857142857142855,0,none
2020-06-01,Cass,12,0,0,0,0.14285714285714285,0,none
2020-06-01,Howard,12,0,0,0,0,0,none
2020-06-01,Jackson,12,0,0,0,0.14285714285714285,0,none
2020-06-01,Kossuth,11,0,1,0,0.5714285714285714,0,none
2020-06-01,Winnebago,11,0,0,0,0.14285714285714285,0,none
2020-06-01,Chickasaw,10,0,0,0,0.2857142857142857,0,none
2020-06-01,Adair,9,0,0,0,0.2857142857142857,0,none
2020-06-01,Union,9,0,1,0,0.42857142857142855,0,none
2020-06-01,Van Buren,9,0,0,0,0,0,none
2020-06-01,Montgomery,8,0,1,0,0.2857142857142857,0,none
2020-06-01,Adams,7,0,0,0,0.2857142857142857,0,none
2020-06-01,Palo Alto,7,0,1,0,0.5714285714285714,0,none
2020-06-01,Fremont,4,0,0,0,0,0,none
2020-06-01,Mitchell,4,0,0,0,0,0,none
2020-06-01,Ringgold,4,0,0,0,0,0,none
2020-06-01,Worth,3,0,0,0,0,0,none
2020-06-01,Calhoun,2,0,0,0,0,0,none
2020-06-01,Decatur,1,0,0,0,0.14285714285714285,0,none
2020-06-01,Wayne,1,0,0,0,0,0,none
2020-05-31,Polk,4239,126,50,1,70.71428571428571,2.5714285714285716,none
2020-05-31,Woodbury,2754,34,9,0,22.857142857142858,1.4285714285714286,none
2020-05-31,Black Hawk,1747,44,4,0,9.571428571428571,0.7142857142857143,none
2020-05-31,Linn,955,79,3,3,3.2857142857142856,0.5714285714285714,none
2020-05-31,Dallas,905,21,5,1,7.428571428571429,1,none
2020-05-31,Marshall,894,16,2,0,3.857142857142857,0.7142857142857143,none
2020-05-31,Buena Vista,793,0,50,0,79.14285714285714,0,none
2020-05-31,Johnson,614,8,0,0,2.142857142857143,0.14285714285714285,none
2020-05-31,Wapello,595,10,18,1,12,0.8571428571428571,none
2020-05-31,Muscatine,557,41,0,0,1.8571428571428572,0.2857142857142857,none
2020-05-31,Crawford,524,2,7,0,5.714285714285714,0,none
2020-05-31,Tama,403,27,0,0,1.5714285714285714,0.5714285714285714,none
2020-05-31,Scott,361,10,2,0,3.857142857142857,0.14285714285714285,none
2020-05-31,Dubuque,344,18,1,0,3.2857142857142856,0.2857142857142857,none
2020-05-31,Louisa,344,11,1,0,1.4285714285714286,0.5714285714285714,none
2020-05-31,Sioux,282,0,63,0,10.857142857142858,0,none
2020-05-31,Pottawattamie,264,8,5,0,7.714285714285714,0.2857142857142857,none
2020-05-31,Jasper,260,16,0,0,0.5714285714285714,0,none
2020-05-31,Washington,189,8,0,0,1.4285714285714286,0,none
2020-05-31,Wright,169,0,2,0,7.428571428571429,0,none
2020-05-31,Plymouth,133,2,4,0,3,0.2857142857142857,none
2020-05-31,Warren,133,0,3,0,3.5714285714285716,0,none
2020-05-31,Allamakee,120,4,0,0,0.2857142857142857,0,none
2020-05-31,Story,116,1,5,0,3.142857142857143,0,none
2020-05-31,Mahaska,94,10,1,0,1.2857142857142858,0.5714285714285714,none
2020-05-31,Poweshiek,90,8,0,0,0.2857142857142857,0,none
2020-05-31,Henry,71,1,0,0,1.4285714285714286,0,none
2020-05-31,Bremer,69,6,0,0,0.2857142857142857,0,none
2020-05-31,Des Moines,65,1,3,0,1.5714285714285714,0,none
2020-05-31,Clinton,64,1,3,0,0.5714285714285714,0,none
2020-05-31,Boone,62,0,1,0,1,0,none
2020-05-31,Taylor,56,0,2,0,2.7142857142857144,0,none
2020-05-31,Clarke,55,0,1,0,3,0,none
2020-05-31,Guthrie,51,3,1,0,1.1428571428571428,0,none
2020-05-31,Cedar,48,1,2,0,0.42857142857142855,0,none
2020-05-31,Benton,43,1,1,0,0.8571428571428571,0,none
2020-05-31,Webster,41,1,2,0,2,0,none
2020-05-31,Monroe,38,5,0,0,0.7142857142857143,0.14285714285714285,none
2020-05-31,Hamilton,37,0,2,0,1.7142857142857142,0,none
2020-05-31,Shelby,37,0,0,0,0.8571428571428571,0,none
2020-05-31,Jones,36,0,0,0,0,0,none
2020-05-31,Clayton,34,3,0,0,0.5714285714285714,0,none
2020-05-31,Buchanan,33,0,0,0,0.2857142857142857,0,none
2020-05-31,Iowa,33,0,0,0,0,0,none
2020-05-31,Osceola,33,0,0,0,0.2857142857142857,0,none
2020-05-31,Marion,32,0,0,0,0.42857142857142855,0,none
2020-05-31,Cherokee,31,0,3,0,2.142857142857143,0,none
2020-05-31,O'Brien,31,0,3,0,1,0,none
2020-05-31,Cerro Gordo,29,1,0,0,1,0,none
2020-05-31,Jefferson,29,0,3,0,2,0,none
2020-05-31,Madison,29,2,1,0,0.7142857142857143,0.14285714285714285,none
2020-05-31,Fayette,27,0,0,0,0.14285714285714285,0,none
2020-05-31,Lee,27,0,2,0,0.7142857142857143,0,none
2020-05-31,Monona,25,0,1,0,0.14285714285714285,0,none
2020-05-31,Lyon,24,0,3,0,0.7142857142857143,0,none
2020-05-31,Winneshiek,24,0,0,0,0.2857142857142857,0,none
2020-05-31,Harrison,23,0,0,0,0.5714285714285714,0,none
2020-05-31,Davis,22,0,1,0,0.2857142857142857,0,none
2020-05-31,Dickinson,21,0,1,0,1.8571428571428572,0,none
2020-05-31,Floyd,19,1,0,0,0.14285714285714285,0,none
2020-05-31,Grundy,19,0,0,0,0,0,none
2020-05-31,Mills,19,0,0,0,0.7142857142857143,0,none
2020-05-31,Sac,19,0,1,0,0.8571428571428571,0,none
2020-05-31,Humboldt,18,0,1,0,0.7142857142857143,0,none
2020-05-31,Hardin,17,0,0,0,0.5714285714285714,0,none
2020-05-31,Lucas,17,0,0,0,1.5714285714285714,0,none
2020-05-31,Butler,16,1,1,0,0.14285714285714285,0.14285714285714285,none
2020-05-31,Clay,16,0,1,0,0.8571428571428571,0,none
2020-05-31,Hancock,16,0,0,0,0.5714285714285714,0,none
2020-05-31,Delaware,15,0,0,0,0,0,none
2020-05-31,Emmet,15,0,1,0,1.1428571428571428,0,none
2020-05-31,Appanoose,14,3,0,0,0.2857142857142857,0,none
2020-05-31,Ida,14,0,0,0,0.14285714285714285,0,none
2020-05-31,Keokuk,14,0,0,0,0,0,none
2020-05-31,Franklin,13,0,0,0,0.7142857142857143,0,none
2020-05-31,Greene,13,0,0,0,0,0,none
2020-05-31,Page,13,0,0,0,0.42857142857142855,0,none
2020-05-31,Audubon,12,1,0,0,0.14285714285714285,0,none
2020-05-31,Cass,12,0,0,0,0.14285714285714285,0,none
2020-05-31,Howard,12,0,0,0,0,0,none
2020-05-31,Jackson,12,0,0,0,0.14285714285714285,0,none
2020-05-31,Pocahontas,12,0,1,0,1.1428571428571428,0,none
2020-05-31,Carroll,11,0,2,0,0.2857142857142857,0,none
2020-05-31,Winnebago,11,0,0,0,0.14285714285714285,0,none
2020-05-31,Chickasaw,10,0,0,0,0.2857142857142857,0,none
2020-05-31,Kossuth,10,0,1,0,0.42857142857142855,0,none
2020-05-31,Adair,9,0,0,0,0.2857142857142857,0,none
2020-05-31,Van Buren,9,0,0,0,0,0,none
2020-05-31,Union,8,0,1,0,0.2857142857142857,0,none
2020-05-31,Adams,7,0,0,0,0.2857142857142857,0,none
2020-05-31,Montgomery,7,0,0,0,0.14285714285714285,0,none
2020-05-31,Palo Alto,6,0,0,0,0.42857142857142855,0,none
2020-05-31,Fremont,4,0,0,0,0,0,none
2020-05-31,Mitchell,4,0,0,0,0,0,none
2020-05-31,Ringgold,4,0,0,0,0,0,none
2020-05-31,Worth,3,0,0,0,0,0,none
2020-05-31,Calhoun,2,0,0,0,0,0,none
2020-05-31,Decatur,1,0,0,0,0.14285714285714285,0,none
2020-05-31,Wayne,1,0,0,0,0,0,none
2020-05-30,Polk,4189,125,117,2,94.85714285714286,2.857142857142857,none
2020-05-30,Woodbury,2745,34,19,0,39.57142857142857,1.5714285714285714,none
2020-05-30,Black Hawk,1743,44,13,0,11.428571428571429,1,none
2020-05-30,Linn,952,76,5,0,5,0.14285714285714285,none
2020-05-30,Dallas,900,20,12,0,11.285714285714286,0.8571428571428571,none
2020-05-30,Marshall,892,16,0,0,5.428571428571429,0.8571428571428571,none
2020-05-30,Buena Vista,743,0,19,0,86.14285714285714,0,none
2020-05-30,Johnson,614,8,2,0,3.2857142857142856,0.14285714285714285,none
2020-05-30,Wapello,577,9,21,1,16.428571428571427,0.8571428571428571,none
2020-05-30,Muscatine,557,41,3,0,2.4285714285714284,0.42857142857142855,none
2020-05-30,Crawford,517,2,13,0,10.285714285714286,0,none
2020-05-30,Tama,403,27,2,0,2.7142857142857144,0.5714285714285714,none
2020-05-30,Scott,359,10,1,0,4.285714285714286,0.14285714285714285,none
2020-05-30,Dubuque,343,18,0,0,5.142857142857143,0.2857142857142857,none
2020-05-30,Louisa,343,11,2,0,1.8571428571428572,0.5714285714285714,none
2020-05-30,Jasper,260,16,0,0,1.4285714285714286,0.14285714285714285,none
2020-05-30,Pottawattamie,259,8,14,0,8.714285714285714,0.42857142857142855,none
2020-05-30,Sioux,219,0,4,0,4.428571428571429,0,none
2020-05-30,Washington,189,8,2,0,1.5714285714285714,0,none
2020-05-30,Wright,167,0,6,0,11.714285714285714,0,none
2020-05-30,Warren,130,0,9,0,4.428571428571429,0,none
2020-05-30,Plymouth,129,2,2,0,3.857142857142857,0.2857142857142857,none
2020-05-30,Allamakee,120,4,0,0,0.2857142857142857,0,none
2020-05-30,Story,111,1,5,0,3.2857142857142856,0,none
2020-05-30,Mahaska,93,10,0,1,6.428571428571429,0.8571428571428571,none
2020-05-30,Poweshiek,90,8,1,0,0.2857142857142857,0,none
2020-05-30,Henry,71,1,0,0,2.142857142857143,0,none
2020-05-30,Bremer,69,6,0,0,0.42857142857142855,0.14285714285714285,none
2020-05-30,Des Moines,62,1,0,0,1.1428571428571428,0,none
2020-05-30,Boone,61,0,2,0,1.1428571428571428,0,none
2020-05-30,Clinton,61,1,0,0,0.14285714285714285,0,none
2020-05-30,Clarke,54,0,4,0,3.5714285714285716,0,none
2020-05-30,Taylor,54,0,3,0,6.714285714285714,0,none
2020-05-30,Guthrie,50,3,0,0,1.1428571428571428,0,none
2020-05-30,Cedar,46,1,0,0,0.2857142857142857,0,none
2020-05-30,Benton,42,1,2,0,0.7142857142857143,0,none
2020-05-30,Webster,39,1,2,0,2,0,none
2020-05-30,Monroe,38,5,0,0,1.1428571428571428,0.2857142857142857,none
2020-05-30,Shelby,37,0,2,0,1.2857142857142858,0,none
2020-05-30,Jones,36,0,0,0,0,0,none
2020-05-30,Hamilton,35,0,2,0,2.857142857142857,0,none
2020-05-30,Clayton,34,3,1,0,0.5714285714285714,0,none
2020-05-30,Buchanan,33,0,1,0,0.2857142857142857,0,none
2020-05-30,Iowa,33,0,0,0,0.14285714285714285,0,none
2020-05-30,Osceola,33,0,1,0,0.42857142857142855,0,none
2020-05-30,Marion,32,0,0,0,0.5714285714285714,0,none
2020-05-30,Cerro Gordo,29,1,2,0,1.2857142857142858,0,none
2020-05-30,Cherokee,28,0,1,0,2.5714285714285716,0,none
2020-05-30,Madison,28,2,1,1,1,0.14285714285714285,none
2020-05-30,O'Brien,28,0,0,0,0.5714285714285714,0,none
2020-05-30,Fayette,27,0,1,0,0.14285714285714285,0,none
2020-05-30,Jefferson,26,0,5,0,1.7142857142857142,0,none
2020-05-30,Lee,25,0,0,0,0.7142857142857143,0,none
2020-05-30,Monona,24,0,0,0,0.7142857142857143,0,none
2020-05-30,Winneshiek,24,0,1,0,0.42857142857142855,0,none
2020-05-30,Harrison,23,0,2,0,0.7142857142857143,0,none
2020-05-30,Davis,21,0,0,0,0.5714285714285714,0,none
2020-05-30,Lyon,21,0,1,0,0.2857142857142857,0,none
2020-05-30,Dickinson,20,0,1,0,1.7142857142857142,0,none
2020-05-30,Floyd,19,1,0,0,0.5714285714285714,0,none
2020-05-30,Grundy,19,0,0,0,0,0,none
2020-05-30,Mills,19,0,3,0,0.7142857142857143,0,none
2020-05-30,Sac,18,0,0,0,1.4285714285714286,0,none
2020-05-30,Hardin,17,0,1,0,0.5714285714285714,0,none
2020-05-30,Humboldt,17,0,1,0,1,0,none
2020-05-30,Lucas,17,0,1,0,1.8571428571428572,0,none
2020-05-30,Hancock,16,0,0,0,0.7142857142857143,0,none
2020-05-30,Butler,15,1,0,1,0,0.14285714285714285,none
2020-05-30,Clay,15,0,2,0,0.8571428571428571,0,none
2020-05-30,Delaware,15,0,0,0,0.14285714285714285,0,none
2020-05-30,Appanoose,14,3,0,0,0.8571428571428571,0,none
2020-05-30,Emmet,14,0,0,0,1,0,none
2020-05-30,Ida,14,0,0,0,0.8571428571428571,0,none
2020-05-30,Keokuk,14,0,0,0,0.14285714285714285,0,none
2020-05-30,Franklin,13,0,2,0,0.8571428571428571,0,none
2020-05-30,Greene,13,0,0,0,0,0,none
2020-05-30,Page,13,0,2,0,0.42857142857142855,0,none
2020-05-30,Audubon,12,1,0,0,0.14285714285714285,0,none
2020-05-30,Cass,12,0,0,0,0.8571428571428571,0,none
2020-05-30,Howard,12,0,0,0,0,0,none
2020-05-30,Jackson,12,0,0,0,0.42857142857142855,0,none
2020-05-30,Pocahontas,11,0,0,0,1.1428571428571428,0,none
2020-05-30,Winnebago,11,0,0,0,0.14285714285714285,0,none
2020-05-30,Chickasaw,10,0,0,0,0.2857142857142857,0,none
2020-05-30,Adair,9,0,0,0,0.42857142857142855,0,none
2020-05-30,Carroll,9,0,0,0,0.14285714285714285,0,none
2020-05-30,Kossuth,9,0,0,0,0.2857142857142857,0,none
2020-05-30,Van Buren,9,0,0,0,0.14285714285714285,0,none
2020-05-30,Adams,7,0,0,0,0.42857142857142855,0,none
2020-05-30,Montgomery,7,0,1,0,0.2857142857142857,0,none
2020-05-30,Union,7,0,0,0,0.2857142857142857,0,none
2020-05-30,Palo Alto,6,0,0,0,0.42857142857142855,0,none
2020-05-30,Fremont,4,0,0,0,0,0,none
2020-05-30,Mitchell,4,0,0,0,0,0,none
2020-05-30,Ringgold,4,0,0,0,0.2857142857142857,0,none
2020-05-30,Worth,3,0,0,0,0,0,none
2020-05-30,Calhoun,2,0,0,0,0,0,none
2020-05-30,Decatur,1,0,0,0,0.14285714285714285,0,none
2020-05-30,Wayne,1,0,0,0,0,0,none
2020-05-29,Polk,4072,123,113,4,78.14285714285714,2.5714285714285716,none
2020-05-29,Woodbury,2726,34,48,1,36.857142857142854,1.5714285714285714,none
2020-05-29,Black Hawk,1730,44,6,1,9.571428571428571,1,none
2020-05-29,Linn,947,76,5,0,4.285714285714286,0.14285714285714285,none
2020-05-29,Marshall,892,16,8,0,5.428571428571429,0.8571428571428571,none
2020-05-29,Dallas,888,20,9,3,9.571428571428571,0.8571428571428571,none
2020-05-29,Buena Vista,724,0,17,0,83.42857142857143,0,none
2020-05-29,Johnson,612,8,5,0,3,0.14285714285714285,none
2020-05-29,Wapello,556,8,8,1,13.428571428571429,0.7142857142857143,none
2020-05-29,Muscatine,554,41,5,0,2,0.42857142857142855,none
2020-05-29,Crawford,504,2,9,0,8.428571428571429,0,none
2020-05-29,Tama,401,27,1,1,2.4285714285714284,0.5714285714285714,none
2020-05-29,Scott,358,10,3,0,4.142857142857143,0.14285714285714285,none
2020-05-29,Dubuque,343,18,5,0,5.142857142857143,0.2857142857142857,none
2020-05-29,Louisa,341,11,0,1,1.5714285714285714,0.5714285714285714,none
2020-05-29,Jasper,260,16,0,0,1.4285714285714286,0.14285714285714285,none
2020-05-29,Pottawattamie,245,8,11,0,6.714285714285714,0.42857142857142855,none
2020-05-29,Sioux,215,0,2,0,3.857142857142857,0,none
2020-05-29,Washington,187,8,2,0,1.2857142857142858,0,none
2020-05-29,Wright,161,0,16,0,10.857142857142858,0,none
2020-05-29,Plymouth,127,2,7,1,3.5714285714285716,0.2857142857142857,none
2020-05-29,Warren,121,0,3,0,3.142857142857143,0,none
2020-05-29,Allamakee,120,4,0,0,0.2857142857142857,0,none
2020-05-29,Story,106,1,6,0,2.5714285714285716,0,none
2020-05-29,Mahaska,93,9,2,1,6.428571428571429,0.7142857142857143,none
2020-05-29,Poweshiek,89,8,0,0,0.14285714285714285,0,none
2020-05-29,Henry,71,1,4,0,2.142857142857143,0,none
2020-05-29,Bremer,69,6,2,0,0.42857142857142855,0.14285714285714285,none
2020-05-29,Des Moines,62,1,3,0,1.1428571428571428,0,none
2020-05-29,Clinton,61,1,1,0,0.14285714285714285,0,none
2020-05-29,Boone,59,0,2,0,0.8571428571428571,0,none
2020-05-29,Taylor,51,0,2,0,6.285714285714286,0,none
2020-05-29,Clarke,50,0,4,0,3,0,none
2020-05-29,Guthrie,50,3,4,0,1.1428571428571428,0,none
2020-05-29,Cedar,46,1,0,0,0.2857142857142857,0,none
2020-05-29,Benton,40,1,0,0,0.42857142857142855,0,none
2020-05-29,Monroe,38,5,0,0,1.1428571428571428,0.2857142857142857,none
2020-05-29,Webster,37,1,3,0,1.7142857142857142,0,none
2020-05-29,Jones,36,0,0,0,0,0,none
2020-05-29,Shelby,35,0,1,0,1,0,none
2020-05-29,Clayton,33,3,1,0,0.42857142857142855,0,none
2020-05-29,Hamilton,33,0,4,0,2.5714285714285716,0,none
2020-05-29,Iowa,33,0,0,0,0.14285714285714285,0,none
2020-05-29,Buchanan,32,0,0,0,0.14285714285714285,0,none
2020-05-29,Marion,32,0,1,0,0.5714285714285714,0,none
2020-05-29,Osceola,32,0,0,0,0.2857142857142857,0,none
2020-05-29,O'Brien,28,0,0,0,0.5714285714285714,0,none
2020-05-29,Cerro Gordo,27,1,2,0,1,0,none
2020-05-29,Cherokee,27,0,3,0,2.4285714285714284,0,none
2020-05-29,Madison,27,1,0,0,0.8571428571428571,0,none
2020-05-29,Fayette,26,0,0,0,0,0,none
2020-05-29,Lee,25,0,1,0,0.7142857142857143,0,none
2020-05-29,Monona,24,0,0,0,0.7142857142857143,0,none
2020-05-29,Winneshiek,23,0,0,0,0.2857142857142857,0,none
2020-05-29,Davis,21,0,1,0,0.5714285714285714,0,none
2020-05-29,Harrison,21,0,0,0,0.42857142857142855,0,none
2020-05-29,Jefferson,21,0,1,0,1,0,none
2020-05-29,Lyon,20,0,1,0,0.14285714285714285,0,none
2020-05-29,Dickinson,19,0,1,0,1.5714285714285714,0,none
2020-05-29,Floyd,19,1,1,0,0.5714285714285714,0,none
2020-05-29,Grundy,19,0,0,0,0,0,none
2020-05-29,Sac,18,0,1,0,1.4285714285714286,0,none
2020-05-29,Hancock,16,0,0,0,0.7142857142857143,0,none
2020-05-29,Hardin,16,0,0,0,0.42857142857142855,0,none
2020-05-29,Humboldt,16,0,0,0,0.8571428571428571,0,none
2020-05-29,Lucas,16,0,4,0,1.7142857142857142,0,none
2020-05-29,Mills,16,0,0,0,0.2857142857142857,0,none
2020-05-29,Butler,15,0,0,0,0,0,none
2020-05-29,Delaware,15,0,0,0,0.14285714285714285,0,none
2020-05-29,Appanoose,14,3,0,0,0.8571428571428571,0,none
2020-05-29,Emmet,14,0,1,0,1,0,none
2020-05-29,Ida,14,0,0,0,0.8571428571428571,0,none
2020-05-29,Keokuk,14,0,0,0,0.14285714285714285,0,none
2020-05-29,Clay,13,0,0,0,0.5714285714285714,0,none
2020-05-29,Greene,13,0,0,0,0,0,none
2020-05-29,Audubon,12,1,0,0,0.14285714285714285,0,none
2020-05-29,Cass,12,0,1,0,0.8571428571428571,0,none
2020-05-29,Howard,12,0,0,0,0,0,none
2020-05-29,Jackson,12,0,0,0,0.42857142857142855,0,none
2020-05-29,Franklin,11,0,0,0,0.5714285714285714,0,none
2020-05-29,Page,11,0,0,0,0.14285714285714285,0,none
2020-05-29,Pocahontas,11,0,1,0,1.1428571428571428,0,none
2020-05-29,Winnebago,11,0,0,0,0.14285714285714285,0,none
2020-05-29,Chickasaw,10,0,1,0,0.2857142857142857,0,none
2020-05-29,Adair,9,0,1,0,0.42857142857142855,0,none
2020-05-29,Carroll,9,0,0,0,0.14285714285714285,0,none
2020-05-29,Kossuth,9,0,0,0,0.2857142857142857,0,none
2020-05-29,Van Buren,9,0,0,0,0.14285714285714285,0,none
2020-05-29,Adams,7,0,0,0,0.42857142857142855,0,none
2020-05-29,Union,7,0,0,0,0.2857142857142857,0,none
2020-05-29,Montgomery,6,0,0,0,0.14285714285714285,0,none
2020-05-29,Palo Alto,6,0,3,0,0.42857142857142855,0,none
2020-05-29,Fremont,4,0,0,0,0,0,none
2020-05-29,Mitchell,4,0,0,0,0,0,none
2020-05-29,Ringgold,4,0,0,0,0.2857142857142857,0,none
2020-05-29,Worth,3,0,0,0,0,0,none
2020-05-29,Calhoun,2,0,0,0,0,0,none
2020-05-29,Decatur,1,0,0,0,0.14285714285714285,0,none
2020-05-29,Wayne,1,0,0,0,0,0,none
2020-05-28,Polk,3959,119,69,4,82.57142857142857,4,none
2020-05-28,Woodbury,2678,33,10,2,32.857142857142854,1.4285714285714286,none
2020-05-28,Black Hawk,1724,43,11,0,9.857142857142858,0.8571428571428571,none
2020-05-28,Linn,942,76,2,0,4.571428571428571,0.2857142857142857,none
2020-05-28,Marshall,884,16,3,1,6.142857142857143,1.1428571428571428,none
2020-05-28,Dallas,879,17,5,0,9,0.5714285714285714,none
2020-05-28,Buena Vista,707,0,19,0,81.85714285714286,0,none
2020-05-28,Johnson,607,8,0,0,3.142857142857143,0.14285714285714285,none
2020-05-28,Muscatine,549,41,0,0,1.2857142857142858,0.8571428571428571,none
2020-05-28,Wapello,548,7,8,3,14,0.5714285714285714,none
2020-05-28,Crawford,495,2,7,0,8.571428571428571,0,none
2020-05-28,Tama,400,26,0,0,3.142857142857143,0.42857142857142855,none
2020-05-28,Scott,355,10,7,0,4.571428571428571,0.14285714285714285,none
2020-05-28,Louisa,341,10,5,0,2.142857142857143,0.5714285714285714,none
2020-05-28,Dubuque,338,18,7,2,5.428571428571429,0.5714285714285714,none
2020-05-28,Jasper,260,16,2,0,1.4285714285714286,0.14285714285714285,none
2020-05-28,Pottawattamie,234,8,6,1,6.285714285714286,0.42857142857142855,none
2020-05-28,Sioux,213,0,1,0,4.571428571428571,0,none
2020-05-28,Washington,185,8,0,0,1.5714285714285714,0,none
2020-05-28,Wright,145,0,11,0,10.285714285714286,0,none
2020-05-28,Allamakee,120,4,1,0,0.2857142857142857,0,none
2020-05-28,Plymouth,120,1,1,0,3.142857142857143,0.14285714285714285,none
2020-05-28,Warren,118,0,3,0,4,0,none
2020-05-28,Story,100,1,3,0,2,0,none
2020-05-28,Mahaska,91,8,3,0,6.285714285714286,0.8571428571428571,none
2020-05-28,Poweshiek,89,8,1,0,0.14285714285714285,0,none
2020-05-28,Bremer,67,6,0,0,0.2857142857142857,0.14285714285714285,none
2020-05-28,Henry,67,1,0,0,2.4285714285714284,0,none
2020-05-28,Clinton,60,1,0,0,0,0,none
2020-05-28,Des Moines,59,1,2,0,1.1428571428571428,0,none
2020-05-28,Boone,57,0,0,0,1,0,none
2020-05-28,Taylor,49,0,0,0,6.285714285714286,0,none
2020-05-28,Cedar,46,1,0,0,0.2857142857142857,0,none
2020-05-28,Clarke,46,0,2,0,3,0,none
2020-05-28,Guthrie,46,3,1,0,0.5714285714285714,0,none
2020-05-28,Benton,40,1,1,0,0.42857142857142855,0,none
2020-05-28,Monroe,38,5,3,1,1.5714285714285714,0.42857142857142855,none
2020-05-28,Jones,36,0,0,0,0,0,none
2020-05-28,Shelby,34,0,0,0,1,0,none
2020-05-28,Webster,34,1,4,0,2,0,none
